x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
0.1510554949420045,-0.0546357638180194,0.0196465095976549,19.973185751910247,-38.68035640524846,-39.47632423547057,5,5,17,1,34,ourdata
0.0758194787185592,-0.0281498834169966,-0.0396265541640433,18.995944939484872,-37.62991504205743,-30.22078659973769,5,5,17,1,34,ourdata
0.1066561632065796,-0.0050178008811775,-0.0307356608201416,17.243772178974176,-31.366158603932988,-29.784278059025738,5,5,17,1,34,ourdata
0.076194605113893,0.0134362710502913,-0.0370462542912885,15.784949614556044,-18.59614353066348,-22.763140597946418,5,5,17,1,34,ourdata
0.0308748364780639,0.0258772583630186,-0.00528096185155,9.682688742680051,-1.7031642084609186,-20.18640034924852,5,5,17,1,34,ourdata
-0.0519680376764917,0.0383085630027774,0.0043590039820655,9.888898763023448,-3.288184293626025,-1.9196527896510416,5,5,17,1,34,ourdata
-0.0798332622535656,0.0049492599382462,-0.0015194134349475,0.5883448056050762,-2.1786506154420726,12.939171133983104,5,5,17,1,34,ourdata
-0.0987467438106996,0.0144019885912531,0.0091313942728649,-1.408569361734873,-1.824330205089832,22.682453251931737,5,5,17,1,34,ourdata
-0.0239630230026638,-0.0283978868328959,-0.0098215066484709,-8.724442200012781,15.139490509580009,16.236269593845066,5,5,17,1,34,ourdata
-0.120606897830816,-0.0291217268732656,0.0800613703566635,-9.30622758994178,38.01406347610753,1.8676330489851087,5,5,17,1,34,ourdata
-0.3308847930591289,-0.06316945378972,0.1223640158509657,4.640584695208943,3.060898192549788,1.502960109054274,5,5,17,1,34,ourdata
-0.2558809854074861,-0.0592093419343985,-0.0043545324565655,12.471215919012426,-18.701668653375226,-12.300180473428002,5,5,17,1,34,ourdata
-0.1224360986162419,-0.0087467609575085,-0.0639469204510033,6.817342754837459,-13.083294175943548,-13.432560218011233,5,5,17,1,34,ourdata
-0.0610679208717791,0.0264556003339793,-0.0255789395043911,0.0986984320779327,-4.695309033611121,-5.171105323532093,5,5,17,1,34,ourdata
-0.0197701346190099,0.014771016420859,-0.0531451144744449,1.093986162779834,-3.005923966951106,16.915994908601316,5,5,17,1,34,ourdata
0.0063631763693079,-0.0148750774914805,-0.0779827085465097,-8.585797176796511,16.395107444228067,20.302931689113823,5,5,17,1,34,ourdata
